Academic Journal|0030-4387|Orbis|Elsevier Science|Y
Academic Journal|0105-7510|Orbis Litterarum|Wiley-Blackwell|Y
Academic Journal|0167-6830|Orbit|Taylor & Francis Ltd|Y
Academic Journal|1984-6428|Orbital: The Electronic Journal of Chemistry|Orbital: The Electronic Journal of Chemistry|Y
Academic Journal|1666-7743|Ordia Prima|Ordia Prima|Y
Academic Journal|0169-1368|Ore Geology Reviews|Elsevier Science|Y
Magazine|0030-4883|Organ|Musical Opinion Ltd.|
Magazine|1943-6912|Organ Atlas|Organ Historical Society, Inc.|
Academic Journal|2090-200X|Organic Chemistry International|Hindawi Publishing Corporation|Y
Academic Journal|1307-6175|Organic Communications|ACG Publications|Y
Academic Journal|1566-1199|Organic Electronics|Elsevier Science|Y
Magazine|1536-108X|Organic Gardening|Rodale Inc.|
Magazine|0163-3449|Organic Gardening (01633449)|Rodale Inc.|
Magazine|0897-3792|Organic Gardening (08973792)|Rodale Inc.|
Academic Journal|0146-6380|Organic Geochemistry|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal||Organic Letters|American Chemical Society|Y
Academic Journal|0030-4948|Organic Preparations & Procedures International|Taylor & Francis Ltd|Y
Academic Journal|1618-1077|Organisms Diversity & Evolution|Springer Science & Business Media B.V.|Y
Academic Journal|0048-2161|Organists' Review|Incorporated Association of Organists Trading Limited (IAO Trading Limited)|Y
Academic Journal|0030-5073|Organizational Behavior & Human Performance|Academic Press|Y
Academic Journal|0276-7333|Organometallics|American Chemical Society|Y
Magazine|1529-4722|Original Internist|Clint Publications|
Academic Journal|0259-191X|Orion|Operations Research Society of South Africa|Y
Academic Journal|0301-1569|ORL|Karger AG|Y
Magazine|0148-3897|Ornament|Ornament Inc.|
Academic Journal|2230-6161|Orphan Drugs: Research & Reviews|Dove Medical Press Ltd|Y
Academic Journal|1750-1172|Orphanet Journal of Rare Diseases|BioMed Central|Y
Academic Journal|0899-1499|ORSA Journal on Computing|INFORMS: Institute for Operations Research|Y
Academic Journal|1309-3630|Ortadogu Medical Journal / Ortadogu Tip Dergisi|DNT Ortadogu Yayincilik A.S.|Y
Academic Journal|1757-7853|Orthopaedic Surgery|Wiley-Blackwell|Y
Academic Journal|1179-1462|Orthopedic Research & Reviews|Dove Medical Press Ltd|Y
Academic Journal|2035-8237|Orthopedic Reviews|PAGEPress|Y
Academic Journal||Oryx|Cambridge University Press|Y
Academic Journal|0369-7827|Osiris|University of Chicago Press|Y
Academic Journal|0937-941X|Osteoporosis International|Springer Science & Business Media B.V.|Y
Magazine|0029-9316|Osterreichische Musikzeitschrift|Osterreichische Musikzeitschrift|
Magazine|0030-6517|Ostomy Quarterly|United Ostomy Association, Inc.|
Academic Journal|0030-6525|Ostrich: The Journal of African Ornithology|Taylor & Francis Ltd|Y
Academic Journal|0078-6918|Otago Law Review|Otago Law Review Trust Board|Y
Academic Journal|1014-8221|Oto-Rhino-Laryngologia Nova|Karger AG|Y
Academic Journal|1210-7867|Otorhinolaryngology & Phoniatrics / Otorinolaryngologie a Foniatrie|Czech Medical Association of JE Purkyne|Y
Academic Journal|0975-444X|Otorhinolaryngology Clinics: An International Journal|Jaypee Brothers Medical Publishers Private Limited|Y
Academic Journal|1643-658X|Otorynolaryngologia|Otorynolaryngologia|Y
Academic Journal|2081-9390|Our Dermatology Online / Nasza Dermatologia Online|Our Dermatology Online|Y
Magazine|1524-0908|Outcomes & Accountability Alert|Manisses Communications Group Inc.|
Academic Journal|1535-2765|Outcomes Management|Lippincott Williams & Wilkins|Y
Magazine|0030-7076|Outdoor Life|Bonnier Corporation|
Trade Publication|0273-835X|Outlook|California Society of Certified Public Accountants|
Academic Journal||Outlook on Agriculture|IP Publishing Ltd|Y
Magazine|0165-0262|Outlook on Science Policy|Beech Tree Publishing|
Magazine|0278-1433|Outside|Mariah Publications Corp.|
Academic Journal|0030-7416|Overland|O.L. Society Limited|Y
Academic Journal|0030-7580|Owl of Minerva|Philosophy Documentation Center|Y
Academic Journal|1360-0818|Oxford Development Studies|Routledge|Y
Academic Journal|0262-5253|Oxford Journal of Archaeology|Wiley-Blackwell|Y
Academic Journal|0305-4985|Oxford Review of Education|Routledge|Y
Magazine|0954-1306|Oxford Today|Future Publishing Ltd.|
Academic Journal|1472-9342|Oxford University Commonwealth Law Journal|Hart Publishing Ltd.|Y
Academic Journal|0030-770X|Oxidation of Metals|Springer Science & Business Media B.V.|Y
Academic Journal|0191-9512|Ozone: Science & Engineering|Taylor & Francis Ltd|Y
Academic Journal|1553-7897|Pace International Law Review|Pace International Law Review|Y
Academic Journal||Pace International Law Review Online Companion|Pace International Law Review|Y
Academic Journal|0272-2410|Pace Law Review|Pace Law Review|Y
Academic Journal|0030-851X|Pacific Affairs|Pacific Affairs|Y
Academic Journal||Pacific Asia Inquiry|University of Guam|Y
Academic Journal|1038-2097|Pacific Conservation Biology|Surrey Beatty & Sons|Y
Academic Journal|0030-8684|Pacific Historical Review|University of California Press|Y
Academic Journal|1933-1223|Pacific Islands Policy|East-West Center|Y
Academic Journal|1936-3931|Pacific McGeorge Global Business & Development Law Journal|University of the Pacific, McGeorge School of Law|Y
Academic Journal|0279-0750|Pacific Philosophical Quarterly|Wiley-Blackwell|Y
Academic Journal|0951-2748|Pacific Review|Routledge|Y
Academic Journal|1066-8632|Pacific Rim Law & Policy Journal|Pacific Rim Law & Policy Association|Y
Academic Journal|0030-8870|Pacific Science|University of Hawaii Press|Y
Academic Journal|1030-570X|Pacifica|Sage Publications|Y
Academic Journal|0147-8389|Pacing & Clinical Electrophysiology|Wiley-Blackwell|Y
Academic Journal|0030-9230|Paedagogica Historica|Routledge|Y
Academic Journal|0269-5022|Paediatric & Perinatal Epidemiology|Wiley-Blackwell|Y
Academic Journal|1155-5645|Paediatric Anaesthesia|Wiley-Blackwell|Y
Academic Journal|0962-9513|Paediatric Nursing|RCN Publishing Company|Y
Academic Journal|1205-7088|Paediatrics & Child Health (1205-7088)|Pulsus Group Inc.|Y
Academic Journal|2046-9047|Paediatrics & International Child Health|Maney Publishing|Y
Academic Journal|1668-7493|P†ginas. Revista de la Escuela de Ciencias de la Educaci¢n|Universidad Nacional de Cordoba, Facultad de Filosofia y Humanidades|Y
Academic Journal|0304-3959|Pain (03043959)|Elsevier Science|Y
Academic Journal|1526-2375|Pain Medicine|Wiley-Blackwell|Y
Academic Journal|1530-7085|Pain Practice|Wiley-Blackwell|Y
Academic Journal|2090-1542|Pain Research & Treatment|Hindawi Publishing Corporation|Y
Academic Journal|0968-1302|Pain Reviews|Sage Publications, Ltd.|Y
Academic Journal|1520-281X|PAJ: A Journal of Performance & Art|MIT Press|Y
Academic Journal|0030-9648|Pakistan Armed Forces Medical Journal|Asianet-Pakistan|Y
Academic Journal|0251-0480|Pakistan Journal of Agricultural Research|Asianet-Pakistan|Y
Academic Journal|0552-9034|Pakistan Journal of Agricultural Sciences|Pakistan Journal of Agricultural Sciences, University of Agriculture, Faisalabad|Y
Academic Journal||Pakistan Journal of Agriculture & Biology|Asianet-Pakistan|Y
Academic Journal|1011-811X|Pakistan Journal of American Studies|Area Study Centre for Africa, North & South America|Y
Academic Journal|1996-918X|Pakistan Journal of Analytical & Environmental Chemistry|Asianet-Pakistan|Y
Academic Journal||Pakistan Journal of Life & Social Sciences|Elite Scientific Forum|Y
Academic Journal|0030-9842|Pakistan Journal of Medical Research|Pakistan Medical Research Council|Y
Academic Journal|1682-024X|Pakistan Journal of Medical Sciences|Professional Medical Publications|Y
Academic Journal|1024-6193|Pakistan Journal of Pathology|Asianet-Pakistan|Y
Academic Journal|1023-831X|Pakistan Journal of Plant Sciences|Asianet-Pakistan|Y
Academic Journal|1016-0604|Pakistan Journal of Psychological Research|National Institute of Psychology|Y
Academic Journal|0030-9877|Pakistan Journal of Science|Asianet-Pakistan|Y
Academic Journal|1012-9367|Pakistan Journal of Statistics|Pakistan Journal of Statistics|Y
Academic Journal|1816-2711|Pakistan Journal of Statistics & Operation Research|Pakistan Journal of Statistics & Operations Research|Y
Academic Journal|0253-8318|Pakistan Veterinary Journal|Pakistan Veterinary Journal, Faculty of Veterinary Science|Y
Academic Journal|1948-6529|Pakistaniaat|Pakistaniaat|Y
Academic Journal|0122-8285|Palabra Clave|Universidad de La Sabana|Y
Academic Journal|0031-0182|Palaeogeography, Palaeoclimatology, Palaeoecology|Elsevier Science|Y
Academic Journal|0078-8546|Palaeontographica Americana|Paleontological Research Institution|Y
Academic Journal|0078-8562|Palaeontologia Polonica|Polska Akademia Nauk, Instytut Paleobiologii|Y
Academic Journal|0031-0239|Palaeontology|Wiley-Blackwell|Y
Academic Journal|8756-5811|Palaestra|Sagamore Journals|Y
Magazine|1872-4582|PalArch Foundation's Newsletter|Palarch Foundation|
Academic Journal|1567-2158|PalArch's Journal of Vertebrate Palaeontology|Palarch Foundation|Y
Magazine|1567-2166|PalArch's Proceedings|Palarch Foundation|
Academic Journal|0031-0328|Palestine Exploration Quarterly|Maney Publishing|Y
Academic Journal|0793-1395|Palestine-Israel Journal of Politics, Economics & Culture|Palestine-Israel Journal|Y
Academic Journal|1582-1943|Palestrica of the Third Millennium Civilization & Sport|Palestrica of the Third Millennium Civilization & Sport|Y
Academic Journal|1178-2242|Palliative Care: Research & Treatment|Libertas Academica Ltd.|Y
Academic Journal|0269-2163|Palliative Medicine|Sage Publications, Ltd.|Y
Academic Journal|2081-0016|Palliative Medicine / Medycyna Paliatywna|Termedia Publishing House|Y
Academic Journal|1523-4495|Palms|International Palm Society, Inc.|Y
Academic Journal|0191-6122|Palynology|Taylor & Francis Ltd|Y
Academic Journal|1300-7009|Pamukkale University Journal of Engineering Sciences|Pamukkale University Journal of Engineering Sciences (PAJES)|Y
Academic Journal|1937-8688|Pan African Medical Journal|Pan African Medical Journal|Y
Academic Journal|1020-4989|Pan American Journal of Public Health|Pan American Health Organization|Y
Academic Journal|0031-0603|Pan-Pacific Entomologist|Pacific Coast Entomological Society, in cooperation with the California Academy of Sciences|Y
Magazine|1360-1563|Pan: The Flute Magazine|British Flute Society|
Magazine|2052-6814|Pan: The Journal of the British Flute Society|British Flute Society|
Academic Journal|0716-1921|Panorama Socioecon¢mico|Facultad de Ciencias Emrepariales, Universidad de Talca|Y
Academic Journal|0122-4409|Papel Pol°tico|Pontificia Universidad Javeriana|Y
Magazine|0218-4540|PaperAsia|SHP Media|
Academic Journal|1056-8190|Papers in Regional Science|Wiley-Blackwell|Y
Academic Journal|0006-128X|Papers of the Bibliographical Society of America|Bibliographical Society of America|Y
Academic Journal|1406-0140|Papers on Anthropology|University of Tartu, Center of Physical Anthropology|Y
Academic Journal|0031-1294|Papers on Language & Literature|Papers on Language & Literature|Y
Magazine|0259-7454|Papier & Druck|Verlag Brueder Hollinek & Co. GmbH|
Academic Journal|1305-7979|Paradoks: The Journal of Economics, Sociology & Politics|Paradoks: The Journal of Economics, Sociology & Politics|Y
Academic Journal|0264-8334|Paragraph|Edinburgh University Press|Y
Academic Journal|1353-4645|Parallax|Routledge|Y
Academic Journal|1063-7192|Parallel Algorithms & Applications|Taylor & Francis Ltd|Y
Academic Journal|0167-8191|Parallel Computing|Elsevier Science|Y
Academic Journal|0129-6264|Parallel Processing Letters|World Scientific Publishing Company|Y
Academic Journal|0031-1723|Parameters: U.S. Army War College|U.S. Army War College|Y
Academic Journal|0141-9838|Parasite Immunology|Wiley-Blackwell|Y
Academic Journal|1756-3305|Parasites & Vectors|BioMed Central|Y
Academic Journal|0031-1820|Parasitology|Cambridge University Press|Y
Academic Journal|1383-5769|Parasitology International|Elsevier Science|Y
Academic Journal|0932-0113|Parasitology Research|Springer Science & Business Media B.V.|Y
Academic Journal|1529-5192|Parenting: Science & Practice|Taylor & Francis Ltd|Y
Magazine|0031-2037|Paris Review|Paris Review|
Academic Journal|2042-0080|Parkinson's Disease (20420080)|Hindawi Publishing Corporation|Y
Academic Journal|1353-8020|Parkinsonism & Related Disorders|Elsevier Science|Y
Magazine|0031-2215|Parks & Recreation|National Recreation & Park Association|
Academic Journal|0031-2290|Parliamentary Affairs|Oxford University Press|Y
Academic Journal|0264-2824|Parliamentary History (Edinburgh University Press)|Edinburgh University Press|Y
Academic Journal|0264-2824|Parliamentary History (Wiley-Blackwell)|Wiley-Blackwell|Y
Magazine|0048-3028|Parnassus: Poetry in Review|Poetry in Review Foundation|
Academic Journal|1178-640X|Particle Physics Insights|Libertas Academica Ltd.|Y
Academic Journal|0272-6351|Particulate Science & Technology|Taylor & Francis Ltd|Y
Academic Journal|0031-2525|Partisan Review|Partisan Review|Y
Academic Journal|1354-0688|Party Politics|Sage Publications|Y
Academic Journal|1388-4433|Passages: A Journal of Transnational & Transcultural Studies|Brill Academic Publishers|Y
Academic Journal||Passages: Interdisciplinary Journal of Global Studies|Brill Academic Publishers|Y
Academic Journal|0031-2746|Past & Present|Oxford University Press|Y
Academic Journal|0264-3944|Pastoral Care in Education|Taylor & Francis Ltd|Y
Academic Journal|0031-2789|Pastoral Psychology|Springer Science & Business Media B.V.|Y
Academic Journal|0864-0394|Pastos y Forrajes|Estacion Experimental de Pastos y Forrajes Indio Hatuey|Y
Academic Journal|0743-2259|Paterson Literary Review|Paterson Literary Review|Y
Academic Journal|2049-632X|Pathogens & Disease|Wiley-Blackwell|Y
Academic Journal|0369-8114|Pathologie Biologie|Elsevier Science|Y
Academic Journal|1179-2698|Pathology & Laboratory Medicine International|Dove Medical Press Ltd|Y
Academic Journal|0344-0338|Pathology - Research & Practice|Elsevier Science|Y
Academic Journal|1320-5463|Pathology International|Wiley-Blackwell|Y
Academic Journal|2090-8091|Pathology Research International|Hindawi Publishing Corporation|Y
Academic Journal|0928-4680|Pathophysiology|Elsevier Science|Y
Academic Journal|1526-0186|Paths of Learning|Psychology Press / Holistic Education Press|Y
Academic Journal|0738-3991|Patient Education & Counseling|Elsevier Science|Y
Academic Journal|1179-3198|Patient Intelligence|Dove Medical Press Ltd|Y
Academic Journal|1177-889X|Patient Preference & Adherence|Dove Medical Press Ltd|Y
Academic Journal|1179-271X|Patient Related Outcome Measures|Dove Medical Press Ltd|Y
Academic Journal|1754-9493|Patient Safety in Surgery|BioMed Central|Y
Academic Journal|0185-4305|Patologia Revista Latinoamericana|Asociacion Latinoamericana de Patologia/Asociacion Mexicana de Patologia/Consejo Mexicano de Medicos|Y
Magazine|0864-2095|Patria|Centro de Estudios Martianos|
Academic Journal|1433-7541|Pattern Analysis & Applications|Springer Science & Business Media B.V.|Y
Academic Journal||Pattern Recognition|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0167-8655|Pattern Recognition Letters|Elsevier Science|Y
Academic Journal|0031-322X|Patterns of Prejudice|Routledge|Y
Magazine|0899-1847|PC Computing|Ziff Davis, Inc.|
Magazine|0888-8507|PC Magazine|Ziff Davis, Inc.|
Trade Publication|0740-1604|PC Week|QuinStreet, Inc.|
Magazine|0737-8939|PC World|IDG Consumer & SMB Inc.|
Academic Journal|1553-0124|PCSP: Pragmatic Case Studies in Psychotherapy|Rutgers University Libraries|Y
Academic Journal|0161-956X|Peabody Journal of Education (0161956X)|Taylor & Francis Ltd|Y
